Date,Week_By_Year,Month,Year,Broker_Name,Grade,Factory_Name,Low_Price,Max_Price,MF,Median_Price,Lowest_Quantity,Max_Quantity,Total_Sale,Total_Quantity,Average_Price,Median_Quantity,Average_Quantity
11/16/2016,47,11,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA A,450,450,BF 0138,450,300,300,135000,300,450,300,300
11/23/2016,48,11,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOP,POTHOTUWA A,500,500,BF 0138,500,370,370,185000,370,500,370,370
11/23/2016,48,11,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP,POTHOTUWA,1350,1350,BF 0138,1350,150,150,202500,150,1350,150,150
11/23/2016,48,11,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPF,POTHOTUWA,740,740,BF 0138,740,530,530,392200,530,740,530,530
11/23/2016,48,11,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF,POTHOTUWA,590,590,BF 0138,590,500,500,295000,500,590,500,500
11/23/2016,48,11,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP,POTHOTUWA,800,800,BF 0138,800,500,510,808000,1010,800,505,505
11/23/2016,48,11,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1A,POTHOTUWA,395,395,BF 0138,395,280,280,110600,280,395,280,280
11/23/2016,48,11,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,DUST,POTHOTUWA,580,580,BF 0138,580,600,600,348000,600,580,600,600
11/23/2016,48,11,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,BM,POTHOTUWA,430,430,BF 0138,430,400,400,172000,400,430,400,400
11/23/2016,48,11,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP1,POTHOTUWA,1000,1000,BF 0138,1000,180,180,180000,180,1000,180,180
11/23/2016,48,11,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFSP,POTHOTUWA,1000,1000,BF 0138,1000,650,650,650000,650,1000,650,650
11/23/2016,48,11,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,OP,POTHOTUWA,680,680,BF 0138,680,270,270,183600,270,680,270,270
11/23/2016,48,11,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,OPA,POTHOTUWA,540,640,BF 0138,590,260,270,313200,530,590,265,265
11/23/2016,48,11,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,OP1,POTHOTUWA,640,750,BF 0138,695,320,330,452300,650,695,325,325
11/23/2016,48,11,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPSP,POTHOTUWA,460,460,BF 0138,460,860,860,395600,860,460,860,860
11/23/2016,48,11,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1,POTHOTUWA,670,750,BF 0138,670,360,718,1022260,1478,696.6666667,400,492.6666667
11/23/2016,48,11,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA,580,580,BF 0138,580,360,360,208800,360,580,360,360
11/23/2016,48,11,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOP,POTHOTUWA,740,830,BF 0138,785,440,800,957200,1240,785,620,620
11/23/2016,48,11,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF1,POTHOTUWA,600,820,BF 0138,710,400,440,600800,840,710,420,420
11/23/2016,48,11,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA A,445,445,BF 0138,445,300,300,133500,300,445,300,300
11/23/2016,48,11,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK1,POTHOTUWA,690,820,BF 0138,740,400,460,978800,1300,750,440,433.3333333
11/30/2016,49,11,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPF,POTHOTUWA,770,770,BF 0138,770,530,530,408100,530,770,530,530
11/30/2016,49,11,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP,POTHOTUWA,780,840,BF 0138,810,500,510,817800,1010,810,505,505
11/30/2016,49,11,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF1,POTHOTUWA,640,850,BF 0138,790,400,900,1341000,1740,760,440,580
11/30/2016,49,11,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP,POTHOTUWA,1050,1050,BF 0138,1050,182,182,191100,182,1050,182,182
11/30/2016,49,11,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,OP1,POTHOTUWA A,440,440,BF 0138,440,300,300,132000,300,440,300,300
11/30/2016,49,11,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFSP,POTHOTUWA,920,920,BF 0138,920,950,950,874000,950,920,950,950
11/30/2016,49,11,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP1,POTHOTUWA,900,900,BF 0138,900,242,242,217800,242,900,242,242
11/30/2016,49,11,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOP,POTHOTUWA,710,800,BF 0138,720,400,800,1212000,1640,743.3333333,440,546.6666667
11/30/2016,49,11,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,OP,POTHOTUWA,670,670,BF 0138,670,300,300,201000,300,670,300,300
11/30/2016,49,11,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,OP1,POTHOTUWA,710,770,BF 0138,740,350,660,738100,1010,740,505,505
11/30/2016,49,11,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1,POTHOTUWA,660,720,BF 0138,690,400,720,763200,1120,690,560,560
11/30/2016,49,11,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK1,POTHOTUWA,630,800,BF 0138,770,400,460,958800,1300,733.3333333,440,433.3333333
11/30/2016,49,11,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA,560,560,BF 0138,560,360,360,403200,720,560,360,360
11/30/2016,49,11,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,OPA,POTHOTUWA,620,620,BF 0138,620,270,270,167400,270,620,270,270
12/6/2016,50,12,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA A,425,425,BF 0138,425,300,300,127500,300,425,300,300
12/6/2016,50,12,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK1,POTHOTUWA,600,800,BF 0138,760,400,920,1310400,1760,720,440,586.6666667
12/6/2016,50,12,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF1,POTHOTUWA,770,790,BF 0138,780,440,450,694100,890,780,445,445
12/6/2016,50,12,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOP,POTHOTUWA,460,800,BF 0138,665,417,800,1371020,2087,647.5,435,521.75
12/6/2016,50,12,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA,550,560,BF 0138,555,360,360,399600,720,555,360,360
12/6/2016,50,12,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,OP1,POTHOTUWA,550,750,BF 0138,710,330,640,848800,1320,670,350,440
12/6/2016,50,12,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1,POTHOTUWA,660,660,BF 0138,660,720,720,475200,720,660,720,720
12/6/2016,50,12,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,OPA,POTHOTUWA,560,620,BF 0138,590,260,280,319200,540,590,270,270
12/6/2016,50,12,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,OP,POTHOTUWA,650,660,BF 0138,655,270,300,373200,570,655,285,285
12/6/2016,50,12,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFSP,POTHOTUWA,920,920,BF 0138,920,900,900,828000,900,920,900,900
12/6/2016,50,12,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP1,POTHOTUWA,770,770,BF 0138,770,133,133,102410,133,770,133,133
12/6/2016,50,12,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,DUST,POTHOTUWA,580,580,BF 0138,580,600,600,348000,600,580,600,600
12/6/2016,50,12,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1A,POTHOTUWA,395,395,BF 0138,395,280,280,110600,280,395,280,280
12/6/2016,50,12,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP,POTHOTUWA,850,850,BF 0138,850,220,220,187000,220,850,220,220
12/6/2016,50,12,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP,POTHOTUWA,780,800,BF 0138,790,500,510,797800,1010,790,505,505
12/6/2016,50,12,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF,POTHOTUWA,540,540,BF 0138,540,490,490,264600,490,540,490,490
12/6/2016,50,12,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPF,POTHOTUWA,760,760,BF 0138,760,520,520,395200,520,760,520,520
12/6/2016,50,12,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPA,POTHOTUWA,450,530,BF 0138,490,350,370,353600,720,490,360,360
12/14/2016,51,12,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFSP,POTHOTUWA,910,910,BF 0138,910,1100,1100,1001000,1100,910,1100,1100
12/14/2016,51,12,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPSP,POTHOTUWA,520,520,BF 0138,520,470,470,244400,470,520,470,470
12/14/2016,51,12,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP,POTHOTUWA,750,760,BF 0138,755,1000,1020,1525000,2020,755,1010,1010
12/14/2016,51,12,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPF,POTHOTUWA,720,720,BF 0138,720,520,520,374400,520,720,520,520
12/14/2016,51,12,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPA,POTHOTUWA,580,580,BF 0138,580,380,380,220400,380,580,380,380
12/14/2016,51,12,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF,POTHOTUWA,720,720,BF 0138,720,500,500,360000,500,720,500,500
12/14/2016,51,12,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA A,445,445,BF 0138,445,300,300,133500,300,445,300,300
12/14/2016,51,12,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,OPA,POTHOTUWA A,425,425,BF 0138,425,250,250,106250,250,425,250,250
12/14/2016,51,12,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF1,POTHOTUWA,700,780,BF 0138,730,430,900,1644400,2210,736.6666667,880,736.6666667
12/14/2016,51,12,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOP,POTHOTUWA,590,760,BF 0138,655,370,880,1411100,2050,668.3333333,800,683.3333333
12/14/2016,51,12,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,OP,POTHOTUWA,640,700,BF 0138,670,270,300,381000,570,670,285,285
12/14/2016,51,12,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,OPA,POTHOTUWA,610,640,BF 0138,625,270,270,337500,540,625,270,270
12/14/2016,51,12,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1,POTHOTUWA,660,700,BF 0138,680,400,720,755200,1120,680,560,560
12/14/2016,51,12,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,OP1,POTHOTUWA,680,680,BF 0138,680,330,330,224400,330,680,330,330
12/14/2016,51,12,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA,560,570,BF 0138,565,360,360,406800,720,565,360,360
12/14/2016,51,12,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP1,POTHOTUWA,800,800,BF 0138,800,400,400,320000,400,800,400,400
12/14/2016,51,12,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP,POTHOTUWA,1350,1350,BF 0138,1350,160,160,216000,160,1350,160,160
12/14/2016,51,12,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK1,POTHOTUWA,570,820,BF 0138,730,400,920,1303600,1760,706.6666667,440,586.6666667
12/14/2016,51,12,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,OP1,POTHOTUWA A,450,450,BF 0138,450,300,300,135000,300,450,300,300
12/21/2016,52,12,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,OP1,POTHOTUWA,650,710,BF 0138,650,330,700,1140500,1690,670,660,563.3333333
12/21/2016,52,12,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1,POTHOTUWA,660,720,BF 0138,690,400,720,763200,1120,690,560,560
12/21/2016,52,12,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPF,POTHOTUWA,590,740,BF 0138,665,530,1040,1082300,1570,665,785,785
12/21/2016,52,12,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP,POTHOTUWA,760,780,BF 0138,770,500,1000,1547600,2010,770,510,670
12/21/2016,52,12,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF,POTHOTUWA,560,740,BF 0138,650,490,500,644400,990,650,495,495
12/21/2016,52,12,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFSP,POTHOTUWA,880,880,BF 0138,880,900,900,792000,900,880,900,900
12/21/2016,52,12,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP1,POTHOTUWA,820,820,BF 0138,820,390,390,319800,390,820,390,390
12/21/2016,52,12,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP,POTHOTUWA,1300,1300,BF 0138,1300,200,200,260000,200,1300,200,200
12/21/2016,52,12,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF1,POTHOTUWA,690,770,BF 0138,710,420,900,1606400,2200,723.3333333,880,733.3333333
12/21/2016,52,12,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA,600,610,BF 0138,605,400,720,676000,1120,605,560,560
12/21/2016,52,12,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,OPA,POTHOTUWA,600,610,BF 0138,605,270,280,332800,550,605,275,275
12/21/2016,52,12,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,OP,POTHOTUWA,640,640,BF 0138,640,270,270,172800,270,640,270,270
12/21/2016,52,12,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOP,POTHOTUWA,630,750,BF 0138,630,800,880,1668000,2480,670,800,826.6666667
12/21/2016,52,12,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA A,470,470,BF 0138,470,300,300,141000,300,470,300,300
12/21/2016,52,12,2016,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK1,POTHOTUWA,700,760,BF 0138,750,440,920,1697200,2280,736.6666667,920,760
1/4/2017,1,1,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPA,POTHOTUWA,550,550,BF 0138,550,380,380,209000,380,550,380,380
1/4/2017,1,1,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPF,POTHOTUWA,740,740,BF 0138,740,520,520,384800,520,740,520,520
1/4/2017,1,1,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPSP,POTHOTUWA,480,480,BF 0138,480,920,920,441600,920,480,920,920
1/4/2017,1,1,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF,POTHOTUWA,700,700,BF 0138,700,500,500,350000,500,700,500,500
1/4/2017,1,1,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP,POTHOTUWA,740,750,BF 0138,745,510,1000,1127400,1510,745,755,755
1/4/2017,1,1,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP,POTHOTUWA,1050,1050,BF 0138,1050,168,168,176400,168,1050,168,168
1/4/2017,1,1,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1A,POTHOTUWA,460,470,BF 0138,465,280,300,269800,580,465,290,290
1/4/2017,1,1,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,DUST,POTHOTUWA,600,600,BF 0138,600,600,600,360000,600,600,600,600
1/4/2017,1,1,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BM,POTHOTUWA,460,460,BF 0138,460,350,350,161000,350,460,350,350
1/4/2017,1,1,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP1,POTHOTUWA,750,750,BF 0138,750,320,320,240000,320,750,320,320
1/4/2017,1,1,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFSP,POTHOTUWA,980,980,BF 0138,980,925,925,906500,925,980,925,925
1/4/2017,1,1,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,OPA,POTHOTUWA,540,590,BF 0138,565,260,270,299700,530,565,265,265
1/4/2017,1,1,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA,580,580,BF 0138,580,720,720,835200,1440,580,720,720
1/4/2017,1,1,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,OP,POTHOTUWA,590,630,BF 0138,610,260,300,506500,830,610,270,276.6666667
1/4/2017,1,1,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1,POTHOTUWA,680,680,BF 0138,680,720,720,489600,720,680,720,720
1/4/2017,1,1,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,OP1,POTHOTUWA,690,690,BF 0138,690,350,350,241500,350,690,350,350
1/4/2017,1,1,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK1,POTHOTUWA,580,740,BF 0138,680,440,920,1444000,2160,666.6666667,800,720
1/4/2017,1,1,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOP,POTHOTUWA,560,850,BF 0138,620,420,880,1479200,2100,676.6666667,800,700
1/4/2017,1,1,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF1,POTHOTUWA,620,740,BF 0138,720,800,900,1795200,2580,693.3333333,880,860
1/4/2017,1,1,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA A,450,450,BF 0138,450,300,300,135000,300,450,300,300
1/4/2017,1,1,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1,POTHOTUWA A,520,520,BF 0138,520,400,400,208000,400,520,400,400
1/4/2017,1,1,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,OP1,POTHOTUWA A,490,490,BF 0138,490,600,600,294000,600,490,600,600
1/10/2017,2,1,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPA,POTHOTUWA,600,600,BF 0138,600,380,380,228000,380,600,380,380
1/10/2017,2,1,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPF,POTHOTUWA,680,680,BF 0138,680,530,530,360400,530,680,530,530
1/10/2017,2,1,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF,POTHOTUWA,670,670,BF 0138,670,500,500,335000,500,670,500,500
1/10/2017,2,1,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP,POTHOTUWA,740,740,BF 0138,740,500,500,370000,500,740,500,500
1/10/2017,2,1,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFSP,POTHOTUWA,880,880,BF 0138,880,525,525,462000,525,880,525,525
1/10/2017,2,1,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1A,POTHOTUWA,510,510,BF 0138,510,580,580,295800,580,510,580,580
1/10/2017,2,1,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP,POTHOTUWA,1100,1100,BF 0138,1100,80,80,88000,80,1100,80,80
1/10/2017,2,1,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP1,POTHOTUWA,900,900,BF 0138,900,220,220,198000,220,900,220,220
1/10/2017,2,1,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF1,POTHOTUWA,620,750,BF 0138,720,440,800,1150000,1690,696.6666667,450,563.3333333
1/10/2017,2,1,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,OP,POTHOTUWA,590,590,BF 0138,590,300,300,177000,300,590,300,300
1/10/2017,2,1,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,OPA,POTHOTUWA,560,570,BF 0138,565,270,280,310800,550,565,275,275
1/10/2017,2,1,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1,POTHOTUWA,660,700,BF 0138,680,400,720,755200,1120,680,560,560
1/10/2017,2,1,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,OP1,POTHOTUWA,630,670,BF 0138,650,320,660,643800,980,650,490,490
1/10/2017,2,1,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA A,480,480,BF 0138,480,300,300,144000,300,480,300,300
1/10/2017,2,1,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOP,POTHOTUWA,580,760,BF 0138,650,370,800,1069000,1610,663.3333333,440,536.6666667
1/10/2017,2,1,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA,580,590,BF 0138,585,360,400,444800,760,585,380,380
1/10/2017,2,1,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK1,POTHOTUWA,700,750,BF 0138,730,440,920,1324600,1820,726.6666667,460,606.6666667
1/18/2017,3,1,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPF,POTHOTUWA,580,580,BF 0138,580,550,550,319000,550,580,550,550
1/18/2017,3,1,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP,POTHOTUWA,740,760,BF 0138,750,1000,1020,1515200,2020,750,1010,1010
1/18/2017,3,1,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF,POTHOTUWA,770,770,BF 0138,770,1000,1000,770000,1000,770,1000,1000
1/18/2017,3,1,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,DUST,POTHOTUWA,620,620,BF 0138,620,600,600,372000,600,620,600,600
1/18/2017,3,1,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1A,POTHOTUWA,485,520,BF 0138,502.5,280,300,291800,580,502.5,290,290
1/18/2017,3,1,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BM,POTHOTUWA,495,495,BF 0138,495,350,350,173250,350,495,350,350
1/18/2017,3,1,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF1,POTHOTUWA,670,770,BF 0138,730,860,900,1910800,2640,723.3333333,880,880
1/18/2017,3,1,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,OPA,POTHOTUWA,540,540,BF 0138,540,258,258,139320,258,540,258,258
1/18/2017,3,1,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,OP,POTHOTUWA,600,600,BF 0138,600,270,270,162000,270,600,270,270
1/18/2017,3,1,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1,POTHOTUWA,685,730,BF 0138,707.5,400,720,785200,1120,707.5,560,560
1/18/2017,3,1,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOP,POTHOTUWA,660,780,BF 0138,720,800,880,1214400,1680,720,840,840
1/18/2017,3,1,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK1,POTHOTUWA,690,740,BF 0138,715,880,920,1288000,1800,715,900,900
1/18/2017,3,1,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA,580,590,BF 0138,590,720,800,1314400,2240,586.6666667,720,746.6666667
1/25/2017,4,1,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPA,POTHOTUWA,590,590,BF 0138,590,760,760,448400,760,590,760,760
1/25/2017,4,1,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPF,POTHOTUWA,660,660,BF 0138,660,530,530,349800,530,660,530,530
1/25/2017,4,1,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPSP,POTHOTUWA,500,500,BF 0138,500,1720,1720,860000,1720,500,1720,1720
1/25/2017,4,1,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF,POTHOTUWA,600,760,BF 0138,680,490,1000,1054000,1490,680,745,745
1/25/2017,4,1,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP,POTHOTUWA,720,760,BF 0138,740,510,1000,1127200,1510,740,755,755
1/25/2017,4,1,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOP1,POTHOTUWA A,570,570,BF 0138,570,380,380,216600,380,570,380,380
1/25/2017,4,1,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1A,POTHOTUWA,480,495,BF 0138,487.5,290,300,287700,590,487.5,295,295
1/25/2017,4,1,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,DUST1,POTHOTUWA,610,610,BF 0138,610,600,600,366000,600,610,600,600
1/25/2017,4,1,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFSP,POTHOTUWA,890,890,BF 0138,890,1775,1775,1579750,1775,890,1775,1775
1/25/2017,4,1,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP,POTHOTUWA,900,900,BF 0138,900,520,520,468000,520,900,520,520
1/25/2017,4,1,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP1,POTHOTUWA,900,900,BF 0138,900,280,280,252000,280,900,280,280
1/25/2017,4,1,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,OPA,POTHOTUWA,540,570,BF 0138,555,260,270,294300,530,555,265,265
1/25/2017,4,1,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA,600,630,BF 0138,615,400,720,684000,1120,615,560,560
1/25/2017,4,1,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,OP,POTHOTUWA,640,660,BF 0138,650,280,300,377200,580,650,290,290
1/25/2017,4,1,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1,POTHOTUWA,700,730,BF 0138,700,400,720,1300000,1840,710,720,613.3333333
1/25/2017,4,1,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,OP1,POTHOTUWA,720,740,BF 0138,730,660,700,993200,1360,730,680,680
1/25/2017,4,1,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK1,POTHOTUWA,700,770,BF 0138,740,440,920,1697200,2280,736.6666667,920,760
1/25/2017,4,1,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOP,POTHOTUWA,620,760,BF 0138,667.5,440,1600,2929200,4380,678.75,1170,1095
1/25/2017,4,1,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF1,POTHOTUWA,730,770,BF 0138,750,440,450,667300,890,750,445,445
1/25/2017,4,1,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA A,530,530,BF 0138,530,300,300,159000,300,530,300,300
1/25/2017,4,1,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,OP1,POTHOTUWA A,540,540,BF 0138,540,300,300,162000,300,540,300,300
1/25/2017,4,1,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,OPA,POTHOTUWA A,485,485,BF 0138,485,250,250,121250,250,485,250,250
1/31/2017,5,1,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPA,POTHOTUWA,600,600,BF 0138,600,380,380,228000,380,600,380,380
1/31/2017,5,1,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPF,POTHOTUWA,680,680,BF 0138,680,530,530,360400,530,680,530,530
1/31/2017,5,1,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP,POTHOTUWA,700,740,BF 0138,720,510,1020,1811400,2530,720,1000,843.3333333
1/31/2017,5,1,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPSP,POTHOTUWA,520,520,BF 0138,520,897,897,466440,897,520,897,897
1/31/2017,5,1,2017,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFSP,POTHOTUWA,880,880,BF 0138,880,1200,1200,1056000,1200,880,1200,1200
